order_item_id,order_id,product_id,quantity,unit_price_at_buy,unit_cost_at_sale,discount_amount_applied,promo_id
1411,ORD00571,PRD0175,1,337.75,263.38,0.0,
1412,ORD00571,PRD0097,2,13.83,10.81,0.0,
1413,ORD00571,PRD0358,2,334.76,255.81,0.0,
1414,ORD00571,PRD0231,3,65.9,46.56,0.0,
1415,ORD00572,PRD0256,3,305.82,214.87,550.48,P1
1416,ORD00573,PRD0391,3,478.75,362.02,287.25,P2
1417,ORD00573,PRD0301,1,427.36,335.58,85.47,P2
1418,ORD00573,PRD0473,1,74.21,54.74,14.84,P2
1419,ORD00573,PRD0291,3,124.45,96.77,74.67,P2
1420,ORD00574,PRD0274,2,24.15,18.43,0.0,
1421,ORD00575,PRD0328,2,161.38,120.08,0.0,
1422,ORD00575,PRD0054,3,224.67,168.9,0.0,
1423,ORD00575,PRD0017,3,434.58,320.73,0.0,
1424,ORD00575,PRD0014,1,443.87,326.76,0.0,
1425,ORD00576,PRD0120,2,118.99,93.01,0.0,
1426,ORD00576,PRD0036,2,344.04,259.3,0.0,
1427,ORD00577,PRD0441,2,433.48,330.62,0.0,
1428,ORD00577,PRD0057,1,13.52,10.42,0.0,
1429,ORD00577,PRD0245,3,354.46,264.22,638.03,P1
1430,ORD00578,PRD0419,3,170.78,119.68,307.4,P1
1431,ORD00578,PRD0295,2,483.02,354.15,20.0,P3
1432,ORD00578,PRD0142,1,226.66,163.51,45.33,P2
1433,ORD00578,PRD0229,1,240.0,178.57,144.0,P1
1434,ORD00579,PRD0236,2,120.59,90.71,0.0,
1435,ORD00579,PRD0378,1,82.68,58.92,0.0,
1436,ORD00579,PRD0452,2,491.37,348.1,0.0,
1437,ORD00579,PRD0432,3,173.2,124.15,0.0,
1438,ORD00580,PRD0092,3,498.09,352.31,0.0,
1439,ORD00580,PRD0235,2,384.58,292.52,0.0,
1440,ORD00581,PRD0123,1,170.85,134.36,10.0,P3
1441,ORD00582,PRD0466,2,55.79,42.79,0.0,
1442,ORD00582,PRD0391,3,478.75,362.02,0.0,
1443,ORD00583,PRD0210,2,176.77,139.3,212.12,P1
1444,ORD00583,PRD0023,2,122.23,85.95,0.0,
1445,ORD00583,PRD0328,3,161.38,120.08,0.0,
1446,ORD00584,PRD0439,1,229.96,182.22,45.99,P2
1447,ORD00584,PRD0129,1,492.28,350.29,98.46,P2
1448,ORD00584,PRD0168,3,200.84,156.05,120.5,P2
1449,ORD00584,PRD0237,1,455.17,332.15,91.03,P2
1450,ORD00585,PRD0421,2,255.13,199.85,0.0,
1451,ORD00585,PRD0088,1,338.17,247.34,0.0,
1452,ORD00585,PRD0091,2,14.56,11.1,0.0,
1453,ORD00585,PRD0380,2,196.64,149.4,235.97,P1
1454,ORD00586,PRD0184,1,377.02,265.88,0.0,
1455,ORD00586,PRD0018,3,321.49,236.77,0.0,
1456,ORD00586,PRD0227,3,351.73,250.65,633.11,P1
1457,ORD00586,PRD0268,3,433.81,339.45,0.0,
1458,ORD00587,PRD0228,1,60.27,42.26,0.0,
1459,ORD00587,PRD0025,2,439.42,321.42,0.0,
1460,ORD00587,PRD0476,1,31.41,23.13,0.0,
1461,ORD00588,PRD0216,1,160.04,121.34,0.0,
1462,ORD00589,PRD0113,1,443.23,328.27,0.0,
1463,ORD00590,PRD0023,2,122.23,85.95,0.0,
1464,ORD00590,PRD0418,2,386.0,299.7,20.0,P3
1465,ORD00591,PRD0481,2,391.28,293.57,469.54,P1
1466,ORD00591,PRD0183,2,133.61,94.62,0.0,
1467,ORD00591,PRD0206,3,146.67,109.28,0.0,
1468,ORD00591,PRD0200,1,16.2,12.02,0.0,
1469,ORD00592,PRD0023,1,122.23,85.95,0.0,
1470,ORD00592,PRD0211,2,282.34,212.22,0.0,
1471,ORD00592,PRD0256,1,305.82,214.87,0.0,
1472,ORD00593,PRD0308,2,32.54,25.37,0.0,
1473,ORD00594,PRD0171,1,379.2,297.8,0.0,
1474,ORD00594,PRD0453,3,29.18,22.49,0.0,
1475,ORD00595,PRD0010,3,55.45,39.35,0.0,
1476,ORD00595,PRD0230,2,483.09,350.36,0.0,
1477,ORD00595,PRD0380,1,196.64,149.4,0.0,
1478,ORD00596,PRD0316,1,46.19,36.7,0.0,
1479,ORD00597,PRD0031,1,54.55,38.44,0.0,
1480,ORD00598,PRD0105,3,322.19,233.97,0.0,
1481,ORD00598,PRD0473,3,74.21,54.74,0.0,
1482,ORD00598,PRD0485,2,358.59,269.51,0.0,
1483,ORD00598,PRD0169,1,429.8,333.77,0.0,
1484,ORD00599,PRD0332,2,270.12,213.76,0.0,
1485,ORD00599,PRD0118,3,140.73,109.59,0.0,
1486,ORD00599,PRD0125,1,172.26,121.06,0.0,
1487,ORD00599,PRD0465,3,408.46,313.29,0.0,
1488,ORD00600,PRD0267,2,168.4,134.22,202.08,P1
1489,ORD00600,PRD0034,2,498.1,375.03,0.0,
1490,ORD00600,PRD0099,1,139.59,110.13,0.0,
1491,ORD00600,PRD0073,1,433.68,342.71,10.0,P3
1492,ORD00601,PRD0219,3,160.25,115.87,288.45,P1
1493,ORD00602,PRD0311,1,93.29,66.04,0.0,
1494,ORD00602,PRD0296,2,438.35,326.15,0.0,
1495,ORD00603,PRD0487,2,230.17,172.93,0.0,
1496,ORD00604,PRD0259,3,292.36,226.96,0.0,
1497,ORD00604,PRD0390,1,407.77,308.13,0.0,
1498,ORD00604,PRD0407,2,215.72,158.36,0.0,
1499,ORD00604,PRD0196,2,59.93,46.58,0.0,
1500,ORD00605,PRD0284,3,176.54,137.48,0.0,
1501,ORD00605,PRD0195,2,300.13,235.02,0.0,
1502,ORD00606,PRD0037,2,386.61,283.78,463.93,P1
1503,ORD00606,PRD0080,1,38.01,28.83,22.81,P1
1504,ORD00606,PRD0374,3,157.8,120.61,0.0,
1505,ORD00606,PRD0208,2,24.06,18.89,0.0,
1506,ORD00607,PRD0158,3,219.1,173.24,0.0,
1507,ORD00607,PRD0037,2,386.61,283.78,0.0,
1508,ORD00607,PRD0472,1,28.5,20.91,0.0,
1509,ORD00607,PRD0290,1,490.58,355.12,0.0,
1510,ORD00608,PRD0261,3,98.93,75.04,0.0,
1511,ORD00608,PRD0353,2,227.9,164.91,0.0,
1512,ORD00608,PRD0334,2,484.02,353.1,0.0,
1513,ORD00609,PRD0018,2,321.49,236.77,0.0,
1514,ORD00609,PRD0347,1,66.9,48.4,0.0,
1515,ORD00609,PRD0331,1,74.76,56.36,10.0,P3
1516,ORD00609,PRD0484,3,438.32,331.13,0.0,
1517,ORD00610,PRD0395,1,258.63,185.04,0.0,
1518,ORD00611,PRD0266,1,27.98,19.83,0.0,
1519,ORD00612,PRD0257,3,481.34,377.18,288.8,P2
1520,ORD00612,PRD0301,2,427.36,335.58,170.94,P2
1521,ORD00612,PRD0056,3,298.27,215.65,178.96,P2
1522,ORD00613,PRD0477,3,485.1,369.19,0.0,
1523,ORD00613,PRD0158,1,219.1,173.24,0.0,
1524,ORD00614,PRD0036,3,344.04,259.3,0.0,
1525,ORD00615,PRD0088,1,338.17,247.34,0.0,
1526,ORD00615,PRD0361,1,110.55,86.56,0.0,
1527,ORD00615,PRD0094,3,441.62,347.96,0.0,
1528,ORD00615,PRD0231,3,65.9,46.56,0.0,
1529,ORD00616,PRD0415,1,248.45,190.49,0.0,
1530,ORD00616,PRD0462,2,484.17,372.74,0.0,
1531,ORD00617,PRD0041,2,422.42,317.14,506.9,P1
1532,ORD00617,PRD0033,2,302.24,223.2,0.0,
1533,ORD00618,PRD0005,1,23.0,16.56,0.0,
1534,ORD00619,PRD0050,1,473.96,339.6,0.0,
1535,ORD00620,PRD0478,2,124.66,90.24,0.0,
1536,ORD00620,PRD0173,3,449.93,336.92,0.0,
1537,ORD00620,PRD0190,3,385.78,276.52,0.0,
1538,ORD00621,PRD0194,3,204.36,157.66,0.0,
1539,ORD00621,PRD0183,2,133.61,94.62,0.0,
1540,ORD00621,PRD0002,2,78.37,55.66,0.0,
1541,ORD00621,PRD0206,3,146.67,109.28,0.0,
1542,ORD00622,PRD0445,3,28.43,20.95,0.0,
1543,ORD00623,PRD0317,3,156.59,124.68,0.0,
1544,ORD00623,PRD0244,3,152.72,110.44,0.0,
1545,ORD00623,PRD0097,1,13.83,10.81,0.0,
1546,ORD00623,PRD0491,2,199.22,141.08,0.0,
1547,ORD00624,PRD0348,2,76.48,57.01,30.59,P2
1548,ORD00624,PRD0205,3,141.51,111.11,84.91,P2
1549,ORD00624,PRD0179,2,76.49,57.07,30.6,P2
1550,ORD00625,PRD0151,3,129.55,99.18,0.0,
1551,ORD00625,PRD0074,3,195.7,156.27,0.0,
1552,ORD00625,PRD0402,3,24.19,17.59,0.0,
1553,ORD00625,PRD0066,2,131.84,94.8,0.0,
1554,ORD00626,PRD0489,1,443.47,351.69,0.0,
1555,ORD00626,PRD0277,1,236.11,168.05,0.0,
1556,ORD00626,PRD0088,3,338.17,247.34,0.0,
1557,ORD00626,PRD0055,2,131.47,92.87,0.0,
1558,ORD00627,PRD0393,2,435.37,336.15,0.0,
1559,ORD00627,PRD0132,3,346.56,275.18,0.0,
1560,ORD00627,PRD0460,3,437.91,321.14,0.0,
1561,ORD00627,PRD0070,3,34.79,27.83,0.0,
1562,ORD00628,PRD0447,1,311.35,233.73,0.0,
1563,ORD00628,PRD0393,3,435.37,336.15,0.0,
1564,ORD00628,PRD0176,2,421.85,334.09,0.0,
1565,ORD00629,PRD0414,1,64.34,49.4,0.0,
1566,ORD00629,PRD0060,2,114.98,82.01,0.0,
1567,ORD00629,PRD0046,2,127.33,92.2,0.0,
1568,ORD00629,PRD0480,1,492.38,367.4,0.0,
1569,ORD00630,PRD0489,2,443.47,351.69,0.0,
1570,ORD00630,PRD0001,2,22.26,16.19,0.0,
1571,ORD00630,PRD0275,1,357.79,261.57,0.0,
1572,ORD00631,PRD0267,3,168.4,134.22,0.0,
1573,ORD00631,PRD0114,1,377.24,298.99,0.0,
1574,ORD00632,PRD0418,2,386.0,299.7,0.0,
1575,ORD00632,PRD0256,3,305.82,214.87,0.0,
1576,ORD00633,PRD0307,2,227.4,174.96,0.0,
1577,ORD00634,PRD0324,1,390.11,282.05,0.0,
1578,ORD00634,PRD0361,2,110.55,86.56,0.0,
1579,ORD00634,PRD0415,2,248.45,190.49,0.0,
1580,ORD00634,PRD0367,1,17.28,13.46,0.0,
1581,ORD00635,PRD0473,1,74.21,54.74,0.0,
1582,ORD00636,PRD0012,3,272.75,217.47,0.0,
1583,ORD00636,PRD0217,3,281.2,206.51,0.0,
1584,ORD00637,PRD0271,3,380.66,290.27,228.4,P2
1585,ORD00638,PRD0166,3,213.29,156.36,0.0,
1586,ORD00638,PRD0028,3,274.1,212.35,0.0,
1587,ORD00639,PRD0227,3,351.73,250.65,0.0,
1588,ORD00639,PRD0460,1,437.91,321.14,0.0,
1589,ORD00640,PRD0186,3,379.57,301.74,0.0,
1590,ORD00641,PRD0348,1,76.48,57.01,0.0,
1591,ORD00641,PRD0050,2,473.96,339.6,0.0,
1592,ORD00641,PRD0092,1,498.09,352.31,0.0,
1593,ORD00641,PRD0264,3,171.6,132.02,0.0,
1594,ORD00642,PRD0126,1,97.5,77.63,58.5,P1
1595,ORD00642,PRD0155,3,233.67,182.3,0.0,
1596,ORD00642,PRD0089,3,203.94,156.46,0.0,
1597,ORD00642,PRD0398,3,120.82,89.76,0.0,
1598,ORD00643,PRD0141,3,307.26,224.98,0.0,
1599,ORD00643,PRD0189,1,474.4,354.14,0.0,
1600,ORD00643,PRD0043,1,477.21,378.07,0.0,
1601,ORD00643,PRD0343,3,458.48,331.09,825.26,P1
1602,ORD00644,PRD0407,3,215.72,158.36,0.0,
1603,ORD00645,PRD0051,2,437.49,324.75,0.0,
1604,ORD00645,PRD0466,3,55.79,42.79,0.0,
1605,ORD00646,PRD0033,3,302.24,223.2,0.0,
1606,ORD00646,PRD0276,3,280.6,199.04,0.0,
1607,ORD00646,PRD0334,1,484.02,353.1,0.0,
1608,ORD00646,PRD0107,3,64.82,51.5,0.0,
1609,ORD00647,PRD0410,2,87.13,66.37,0.0,
1610,ORD00647,PRD0066,3,131.84,94.8,0.0,
1611,ORD00647,PRD0083,1,43.58,30.8,0.0,
1612,ORD00647,PRD0436,1,95.01,67.96,0.0,
1613,ORD00648,PRD0217,3,281.2,206.51,168.72,P2
1614,ORD00648,PRD0024,3,206.57,145.97,0.0,
1615,ORD00649,PRD0356,2,205.09,147.46,0.0,
1616,ORD00649,PRD0181,3,170.15,132.06,0.0,
1617,ORD00649,PRD0108,3,277.34,217.28,0.0,
1618,ORD00649,PRD0420,1,96.09,70.92,0.0,
1619,ORD00650,PRD0491,1,199.22,141.08,0.0,
1620,ORD00650,PRD0111,3,450.47,324.79,0.0,
1621,ORD00651,PRD0134,2,315.35,241.66,0.0,
1622,ORD00651,PRD0084,2,207.85,165.07,0.0,
1623,ORD00651,PRD0484,2,438.32,331.13,0.0,
1624,ORD00652,PRD0037,3,386.61,283.78,695.9,P1
1625,ORD00652,PRD0366,2,63.86,50.24,25.54,P2
1626,ORD00653,PRD0195,1,300.13,235.02,60.03,P2
1627,ORD00653,PRD0040,2,457.19,359.83,182.88,P2
1628,ORD00653,PRD0351,3,311.67,247.44,187.0,P2
1629,ORD00653,PRD0328,1,161.38,120.08,32.28,P2
1630,ORD00654,PRD0141,1,307.26,224.98,0.0,
1631,ORD00654,PRD0497,1,115.67,82.7,0.0,
1632,ORD00655,PRD0302,2,196.2,143.55,0.0,
1633,ORD00655,PRD0179,3,76.49,57.07,0.0,
1634,ORD00655,PRD0145,3,174.24,136.23,0.0,
1635,ORD00656,PRD0485,2,358.59,269.51,143.44,P2
1636,ORD00656,PRD0245,3,354.46,264.22,638.03,P1
1637,ORD00656,PRD0263,3,173.32,132.94,103.99,P2
1638,ORD00657,PRD0028,3,274.1,212.35,0.0,
1639,ORD00657,PRD0190,3,385.78,276.52,0.0,
1640,ORD00657,PRD0348,3,76.48,57.01,0.0,
1641,ORD00658,PRD0409,2,302.15,238.2,0.0,
1642,ORD00658,PRD0142,2,226.66,163.51,0.0,
1643,ORD00658,PRD0368,1,298.54,209.45,0.0,
1644,ORD00659,PRD0395,2,258.63,185.04,103.45,P2
1645,ORD00659,PRD0040,3,457.19,359.83,274.31,P2
1646,ORD00659,PRD0085,3,130.65,99.22,78.39,P2
1647,ORD00659,PRD0284,2,176.54,137.48,70.62,P2
1648,ORD00660,PRD0246,2,462.72,360.36,0.0,
1649,ORD00660,PRD0347,3,66.9,48.4,0.0,
1650,ORD00661,PRD0467,3,187.3,137.9,0.0,
1651,ORD00661,PRD0218,3,172.09,132.56,0.0,
1652,ORD00662,PRD0311,2,93.29,66.04,0.0,
1653,ORD00663,PRD0188,1,71.85,55.11,0.0,
1654,ORD00664,PRD0195,1,300.13,235.02,0.0,
1655,ORD00664,PRD0058,2,122.18,96.59,0.0,
1656,ORD00664,PRD0128,3,366.99,268.4,0.0,
1657,ORD00664,PRD0440,1,325.07,259.62,0.0,
1658,ORD00665,PRD0002,3,78.37,55.66,0.0,
1659,ORD00665,PRD0202,1,356.58,265.13,0.0,
1660,ORD00666,PRD0030,2,498.69,355.98,0.0,
1661,ORD00666,PRD0236,2,120.59,90.71,0.0,
1662,ORD00666,PRD0055,1,131.47,92.87,0.0,
1663,ORD00666,PRD0370,1,65.69,46.4,0.0,
1664,ORD00667,PRD0102,1,257.65,186.83,0.0,
1665,ORD00667,PRD0461,1,335.17,265.35,0.0,
1666,ORD00667,PRD0468,2,476.07,349.52,0.0,
1667,ORD00667,PRD0394,3,304.2,223.64,547.56,P1
1668,ORD00668,PRD0457,1,396.72,303.38,0.0,
1669,ORD00668,PRD0138,1,341.89,270.19,0.0,
1670,ORD00668,PRD0337,2,483.96,377.71,0.0,
1671,ORD00668,PRD0182,3,146.35,116.37,0.0,
1672,ORD00669,PRD0146,1,339.67,245.4,0.0,
1673,ORD00669,PRD0216,3,160.04,121.34,0.0,
1674,ORD00670,PRD0486,2,149.68,116.2,0.0,
1675,ORD00670,PRD0137,1,281.66,202.57,0.0,
1676,ORD00671,PRD0167,2,213.73,154.03,0.0,
1677,ORD00671,PRD0473,3,74.21,54.74,0.0,
1678,ORD00672,PRD0406,1,54.96,41.39,0.0,
1679,ORD00673,PRD0027,3,80.01,57.12,0.0,
1680,ORD00673,PRD0220,3,164.62,127.46,0.0,
1681,ORD00674,PRD0249,1,455.12,356.21,0.0,
1682,ORD00674,PRD0127,3,28.75,21.84,51.75,P1
1683,ORD00674,PRD0128,2,366.99,268.4,0.0,
1684,ORD00675,PRD0342,2,313.58,249.08,0.0,
1685,ORD00675,PRD0362,1,111.51,80.47,0.0,
1686,ORD00676,PRD0118,1,140.73,109.59,0.0,
1687,ORD00676,PRD0020,2,308.47,221.21,0.0,
1688,ORD00677,PRD0316,1,46.19,36.7,0.0,
1689,ORD00678,PRD0359,3,485.84,342.55,0.0,
1690,ORD00678,PRD0114,2,377.24,298.99,150.9,P2
1691,ORD00678,PRD0262,2,484.84,362.18,193.94,P2
1692,ORD00679,PRD0483,2,77.82,56.42,31.13,P2
1693,ORD00679,PRD0164,1,49.48,35.38,9.9,P2
1694,ORD00679,PRD0027,3,80.01,57.12,48.01,P2
1695,ORD00680,PRD0221,1,103.86,80.37,0.0,
1696,ORD00681,PRD0058,1,122.18,96.59,0.0,
1697,ORD00681,PRD0350,3,443.85,339.76,0.0,
1698,ORD00681,PRD0067,2,78.69,56.53,0.0,
1699,ORD00682,PRD0122,3,119.23,91.33,0.0,
1700,ORD00682,PRD0300,2,175.9,135.31,211.08,P1
1701,ORD00682,PRD0323,3,456.2,353.33,0.0,
1702,ORD00683,PRD0474,1,98.61,75.86,0.0,
1703,ORD00683,PRD0280,3,490.32,355.17,0.0,
1704,ORD00683,PRD0372,2,231.48,167.16,0.0,
1705,ORD00683,PRD0104,3,31.6,23.17,0.0,
1706,ORD00684,PRD0282,3,259.04,204.11,0.0,
1707,ORD00684,PRD0450,3,167.55,125.25,0.0,
1708,ORD00684,PRD0459,2,149.23,115.26,0.0,
1709,ORD00684,PRD0368,1,298.54,209.45,0.0,
1710,ORD00685,PRD0086,3,50.17,38.42,0.0,
1711,ORD00686,PRD0490,3,36.1,27.08,0.0,
1712,ORD00687,PRD0254,3,274.59,204.23,0.0,
1713,ORD00687,PRD0263,1,173.32,132.94,0.0,
1714,ORD00687,PRD0385,3,205.38,158.75,0.0,
1715,ORD00687,PRD0400,2,340.74,257.49,0.0,
1716,ORD00688,PRD0082,3,480.78,340.4,0.0,
1717,ORD00689,PRD0258,3,297.69,209.0,0.0,
1718,ORD00689,PRD0133,2,188.47,133.25,0.0,
1719,ORD00689,PRD0152,3,447.4,351.68,0.0,
1720,ORD00689,PRD0061,1,292.34,211.74,10.0,P3
1721,ORD00690,PRD0483,2,77.82,56.42,0.0,
1722,ORD00690,PRD0139,1,288.86,213.93,0.0,
1723,ORD00691,PRD0001,3,22.26,16.19,0.0,
1724,ORD00692,PRD0485,3,358.59,269.51,0.0,
1725,ORD00693,PRD0167,1,213.73,154.03,0.0,
1726,ORD00693,PRD0006,2,215.56,160.58,0.0,
1727,ORD00693,PRD0495,2,381.83,285.19,0.0,
1728,ORD00694,PRD0370,3,65.69,46.4,0.0,
1729,ORD00695,PRD0419,2,170.78,119.68,204.94,P1
1730,ORD00695,PRD0298,3,210.89,161.43,126.53,P2
1731,ORD00696,PRD0189,1,474.4,354.14,0.0,
1732,ORD00696,PRD0048,2,409.85,326.98,0.0,
1733,ORD00696,PRD0095,1,149.64,111.3,89.78,P1
1734,ORD00696,PRD0374,1,157.8,120.61,0.0,
1735,ORD00697,PRD0419,2,170.78,119.68,0.0,
1736,ORD00697,PRD0097,1,13.83,10.81,0.0,
1737,ORD00698,PRD0052,3,465.17,360.75,0.0,
1738,ORD00698,PRD0373,1,31.25,24.32,0.0,
1739,ORD00698,PRD0194,2,204.36,157.66,0.0,
1740,ORD00698,PRD0424,1,432.43,327.6,0.0,
1741,ORD00699,PRD0395,1,258.63,185.04,0.0,
1742,ORD00699,PRD0481,3,391.28,293.57,0.0,
1743,ORD00700,PRD0437,3,96.8,75.24,0.0,
1744,ORD00700,PRD0072,2,91.49,68.49,0.0,
1745,ORD00700,PRD0457,2,396.72,303.38,0.0,
1746,ORD00701,PRD0125,1,172.26,121.06,0.0,
1747,ORD00701,PRD0137,3,281.66,202.57,0.0,
1748,ORD00702,PRD0053,3,359.34,265.88,0.0,
1749,ORD00702,PRD0213,1,282.04,204.21,0.0,
1750,ORD00702,PRD0115,1,433.66,345.9,0.0,
1751,ORD00703,PRD0116,3,441.89,310.42,265.13,P2
1752,ORD00703,PRD0252,1,225.19,168.19,135.11,P1
1753,ORD00703,PRD0490,2,36.1,27.08,14.44,P2
1754,ORD00704,PRD0310,1,270.27,204.48,0.0,
1755,ORD00705,PRD0348,2,76.48,57.01,0.0,
1756,ORD00705,PRD0342,3,313.58,249.08,0.0,
1757,ORD00706,PRD0139,2,288.86,213.93,0.0,
1758,ORD00707,PRD0404,1,436.23,330.07,0.0,
1759,ORD00708,PRD0200,2,16.2,12.02,0.0,
1760,ORD00708,PRD0403,2,461.55,339.29,0.0,
1761,ORD00709,PRD0075,1,463.99,361.22,0.0,
1762,ORD00709,PRD0066,1,131.84,94.8,0.0,
1763,ORD00709,PRD0181,2,170.15,132.06,0.0,
1764,ORD00710,PRD0071,3,484.81,384.28,0.0,
1765,ORD00710,PRD0197,2,404.71,315.52,0.0,
1766,ORD00710,PRD0276,3,280.6,199.04,0.0,
1767,ORD00711,PRD0298,3,210.89,161.43,0.0,
1768,ORD00712,PRD0121,2,181.33,141.81,0.0,
1769,ORD00713,PRD0491,1,199.22,141.08,0.0,
1770,ORD00713,PRD0031,2,54.55,38.44,0.0,
1771,ORD00713,PRD0435,1,125.77,89.88,0.0,
1772,ORD00713,PRD0074,3,195.7,156.27,0.0,
1773,ORD00714,PRD0424,1,432.43,327.6,0.0,
1774,ORD00714,PRD0071,1,484.81,384.28,0.0,
1775,ORD00715,PRD0357,2,475.02,371.66,0.0,
1776,ORD00716,PRD0245,3,354.46,264.22,0.0,
1777,ORD00717,PRD0041,1,422.42,317.14,253.45,P1
1778,ORD00717,PRD0417,2,13.77,10.05,0.0,
1779,ORD00718,PRD0384,3,445.16,330.03,0.0,
1780,ORD00718,PRD0154,2,237.63,179.59,0.0,
1781,ORD00719,PRD0147,1,82.2,57.92,0.0,
1782,ORD00720,PRD0258,1,297.69,209.0,0.0,
1783,ORD00720,PRD0427,2,94.22,74.88,0.0,
1784,ORD00721,PRD0471,3,258.77,195.11,0.0,
1785,ORD00721,PRD0364,1,11.39,8.95,0.0,
1786,ORD00721,PRD0081,2,460.5,346.81,0.0,
1787,ORD00722,PRD0206,3,146.67,109.28,0.0,
1788,ORD00722,PRD0201,1,61.71,49.13,0.0,
1789,ORD00723,PRD0245,2,354.46,264.22,0.0,
1790,ORD00723,PRD0208,2,24.06,18.89,28.87,P1
1791,ORD00723,PRD0332,2,270.12,213.76,324.14,P1
1792,ORD00723,PRD0040,2,457.19,359.83,0.0,
1793,ORD00724,PRD0145,1,174.24,136.23,0.0,
1794,ORD00724,PRD0034,1,498.1,375.03,0.0,
1795,ORD00725,PRD0327,1,317.84,251.2,0.0,
1796,ORD00725,PRD0044,3,303.48,227.26,0.0,
1797,ORD00726,PRD0162,1,144.55,102.31,0.0,
1798,ORD00727,PRD0257,1,481.34,377.18,0.0,
1799,ORD00727,PRD0201,3,61.71,49.13,0.0,
1800,ORD00727,PRD0067,3,78.69,56.53,0.0,
1801,ORD00727,PRD0170,2,243.72,193.58,0.0,
1802,ORD00728,PRD0013,3,48.61,35.45,0.0,
1803,ORD00728,PRD0245,3,354.46,264.22,0.0,
1804,ORD00729,PRD0350,2,443.85,339.76,0.0,
1805,ORD00729,PRD0321,1,20.75,16.25,0.0,
1806,ORD00730,PRD0394,3,304.2,223.64,547.56,P1
1807,ORD00730,PRD0230,1,483.09,350.36,0.0,
1808,ORD00731,PRD0123,1,170.85,134.36,0.0,
1809,ORD00731,PRD0311,1,93.29,66.04,0.0,
1810,ORD00731,PRD0291,3,124.45,96.77,0.0,
1811,ORD00731,PRD0050,1,473.96,339.6,94.79,P2
1812,ORD00732,PRD0233,2,84.35,65.89,33.74,P2
1813,ORD00733,PRD0181,1,170.15,132.06,0.0,
1814,ORD00733,PRD0364,2,11.39,8.95,0.0,
1815,ORD00733,PRD0243,2,210.17,161.61,0.0,
1816,ORD00734,PRD0021,2,90.07,66.47,0.0,
1817,ORD00734,PRD0206,2,146.67,109.28,0.0,
1818,ORD00734,PRD0470,3,47.81,37.5,0.0,
1819,ORD00734,PRD0188,3,71.85,55.11,0.0,
1820,ORD00735,PRD0350,2,443.85,339.76,0.0,
1821,ORD00736,PRD0380,1,196.64,149.4,0.0,
1822,ORD00737,PRD0149,2,213.08,162.58,0.0,
1823,ORD00738,PRD0448,2,294.36,234.14,0.0,
1824,ORD00738,PRD0179,2,76.49,57.07,0.0,
1825,ORD00738,PRD0274,2,24.15,18.43,0.0,
1826,ORD00738,PRD0093,3,257.88,183.93,0.0,
1827,ORD00739,PRD0206,2,146.67,109.28,0.0,
1828,ORD00739,PRD0176,3,421.85,334.09,0.0,
1829,ORD00740,PRD0233,1,84.35,65.89,0.0,
1830,ORD00740,PRD0486,2,149.68,116.2,0.0,
1831,ORD00740,PRD0110,2,161.05,127.21,0.0,
1832,ORD00741,PRD0405,2,44.1,34.14,0.0,
1833,ORD00741,PRD0110,1,161.05,127.21,0.0,
1834,ORD00741,PRD0012,3,272.75,217.47,0.0,
1835,ORD00742,PRD0036,2,344.04,259.3,0.0,
1836,ORD00742,PRD0153,3,391.43,282.57,0.0,
1837,ORD00743,PRD0095,1,149.64,111.3,29.93,P2
1838,ORD00743,PRD0494,2,459.52,343.37,551.42,P1
1839,ORD00743,PRD0215,2,55.6,40.15,22.24,P2
1840,ORD00744,PRD0422,1,45.32,35.63,0.0,
1841,ORD00744,PRD0458,3,171.55,129.66,0.0,
1842,ORD00744,PRD0371,3,391.23,293.94,0.0,
1843,ORD00744,PRD0075,2,463.99,361.22,0.0,
1844,ORD00745,PRD0460,2,437.91,321.14,0.0,
1845,ORD00745,PRD0256,2,305.82,214.87,366.98,P1
1846,ORD00746,PRD0325,2,117.31,84.35,0.0,
1847,ORD00746,PRD0297,1,456.12,319.98,0.0,
1848,ORD00747,PRD0308,2,32.54,25.37,0.0,
1849,ORD00747,PRD0108,1,277.34,217.28,0.0,
1850,ORD00748,PRD0009,2,115.5,89.67,0.0,
1851,ORD00748,PRD0258,1,297.69,209.0,0.0,
1852,ORD00748,PRD0333,2,135.92,106.35,0.0,
1853,ORD00749,PRD0268,2,433.81,339.45,0.0,
1854,ORD00749,PRD0091,5,14.56,11.1,0.0,
1855,ORD00749,PRD0278,2,254.2,196.16,0.0,
1856,ORD00750,PRD0360,3,129.35,92.17,0.0,
1857,ORD00750,PRD0464,1,161.7,119.28,0.0,
1858,ORD00750,PRD0413,1,379.92,270.27,0.0,
1859,ORD00751,PRD0384,3,445.16,330.03,0.0,
1860,ORD00751,PRD0052,3,465.17,360.75,0.0,
1861,ORD00751,PRD0298,1,210.89,161.43,0.0,
1862,ORD00751,PRD0437,2,96.8,75.24,0.0,
1863,ORD00752,PRD0059,1,44.72,32.37,0.0,
1864,ORD00752,PRD0487,1,230.17,172.93,0.0,
1865,ORD00752,PRD0407,2,215.72,158.36,0.0,
1866,ORD00752,PRD0421,3,255.13,199.85,0.0,
1867,ORD00753,PRD0401,1,465.25,364.27,0.0,
1868,ORD00753,PRD0138,3,341.89,270.19,0.0,
1869,ORD00753,PRD0430,2,298.55,224.63,0.0,
